task_id,user_id,server_id,generation_time,completion_time,latency
11,11,0,0,18,18
17,17,0,0,18,18
31,31,0,0,18,18
35,17,0,19,28,9
36,31,0,19,28,9
3,3,1,0,34,34
4,4,1,0,34,34
6,6,1,0,34,34
8,8,1,0,34,34
12,12,1,0,34,34
19,19,1,0,34,34
22,22,1,0,34,34
23,23,1,0,34,34
2,2,2,0,34,34
5,5,2,0,34,34
9,9,2,0,34,34
13,13,2,0,34,34
14,14,2,0,34,34
18,18,2,0,34,34
20,20,2,0,34,34
21,21,2,0,34,34
0,0,3,0,35,35
1,1,3,0,35,35
7,7,3,0,35,35
27,27,3,0,35,35
34,34,3,0,35,35
10,10,4,0,35,35
15,15,4,0,35,35
16,16,4,0,35,35
26,26,4,0,35,35
29,29,4,0,35,35
38,17,0,29,38,9
39,31,0,29,38,9
48,13,3,35,53,18
53,21,3,35,53,18
61,16,3,36,53,17
63,27,3,36,53,17
45,8,4,35,54,19
57,1,4,36,54,18
58,7,4,36,54,18
59,10,4,36,54,18
24,24,1,0,69,69
28,28,1,0,69,69
33,33,1,0,69,69
40,2,1,35,69,34
41,3,1,35,69,34
51,19,1,35,69,34
52,20,1,35,69,34
54,22,1,35,69,34
25,25,2,0,69,69
30,30,2,0,69,69
32,32,2,0,69,69
37,11,2,22,69,47
42,4,2,35,69,34
43,5,2,35,69,34
44,6,2,35,69,34
46,9,2,35,69,34
67,31,3,40,71,31
68,13,3,54,71,17
71,27,3,54,71,17
69,16,4,54,72,18
70,21,4,54,72,18
72,1,4,55,72,17
75,10,4,55,72,17
47,12,0,35,73,38
49,14,0,35,73,38
56,0,0,36,73,37
60,15,0,36,73,37
62,26,0,36,73,37
64,29,0,36,73,37
65,34,0,36,73,37
74,8,3,55,89,34
82,11,3,70,89,19
91,33,3,70,89,19
101,15,3,74,98,24
106,11,3,90,98,8
108,8,3,92,103,11
50,18,2,35,104,69
55,23,2,35,104,69
66,17,2,40,104,64
80,6,2,70,104,34
81,9,2,70,104,34
83,19,2,70,104,34
84,20,2,70,104,34
89,30,2,70,104,34
77,3,1,70,105,35
78,4,1,70,105,35
85,22,1,70,105,35
86,24,1,70,105,35
87,25,1,70,105,35
88,28,1,70,105,35
76,2,4,70,107,37
90,32,4,70,107,37
92,31,4,72,107,35
93,1,4,73,107,34
94,10,4,73,107,34
95,13,4,73,107,34
73,7,0,55,108,53
79,5,0,70,108,38
96,16,0,73,108,35
97,21,0,73,108,35
98,27,0,73,108,35
99,0,0,74,108,34
102,34,0,74,108,34
103,14,1,75,114,39
105,29,1,75,114,39
110,15,2,101,122,21
111,8,2,104,122,18
114,17,2,105,122,17
112,6,3,105,123,18
113,9,3,105,123,18
117,20,3,105,123,18
132,5,2,109,140,31
135,16,2,110,140,30
140,29,2,118,140,22
142,15,2,123,140,17
100,12,4,74,142,68
109,11,4,99,142,43
115,18,4,105,142,37
118,23,4,105,142,37
119,30,4,105,142,37
123,10,4,108,142,34
124,13,4,108,142,34
126,24,4,108,142,34
104,26,0,75,143,68
107,33,0,91,143,52
116,19,0,105,143,38
120,1,0,108,143,35
121,2,0,108,143,35
125,22,0,108,143,35
127,25,1,108,149,41
130,32,1,108,149,41
133,0,1,110,149,39
136,21,1,110,149,39
138,34,1,110,149,39
139,14,1,115,149,34
144,9,2,125,149,24
145,17,2,125,149,24
122,4,3,108,158,50
131,3,3,109,158,49
137,27,3,110,158,48
141,8,3,123,158,35
143,6,3,124,158,34
152,12,3,143,176,33
168,17,3,150,176,26
169,21,3,150,176,26
176,8,3,159,176,17
128,28,4,108,177,69
129,31,4,108,177,69
147,5,4,141,177,36
150,10,4,143,177,34
154,23,4,143,177,34
156,29,4,143,177,34
157,30,4,143,177,34
134,7,0,110,178,68
146,20,0,126,178,52
148,15,0,141,178,37
155,24,0,143,178,35
158,1,0,144,178,34
159,13,0,144,178,34
162,26,0,144,178,34
180,17,3,177,182,5
149,16,1,141,184,43
161,22,1,144,184,40
163,33,1,145,184,39
167,14,1,150,184,34
170,25,1,150,184,34
172,34,1,150,184,34
151,11,2,143,184,41
153,18,2,143,184,41
160,19,2,144,184,40
164,2,2,146,184,38
165,0,2,150,184,34
166,9,2,150,184,34
171,32,2,150,184,34
189,1,3,179,187,8
198,9,3,185,205,20
201,16,3,185,205,20
205,22,3,185,205,20
175,6,4,159,212,53
182,5,4,178,212,34
183,10,4,178,212,34
185,28,4,178,212,34
186,29,4,178,212,34
187,30,4,178,212,34
188,31,4,178,212,34
173,3,0,159,213,54
177,27,0,159,213,54
179,12,0,177,213,36
191,13,0,179,213,34
194,24,0,179,213,34
210,1,3,191,215,24
212,16,3,206,215,9
216,10,4,213,218,5
178,8,1,177,219,42
190,7,1,179,219,40
192,15,1,179,219,40
193,20,1,179,219,40
195,26,1,179,219,40
197,2,1,185,219,34
199,11,1,185,219,34
200,14,1,185,219,34
174,4,2,159,219,60
181,21,2,177,219,42
184,23,2,178,219,41
196,0,2,185,219,34
203,18,2,185,219,34
208,33,2,185,219,34
209,34,2,185,219,34
225,1,4,217,223,6
215,6,0,213,231,18
217,28,0,213,231,18
222,24,0,214,231,17
214,5,3,213,250,37
219,30,3,213,250,37
221,3,3,214,250,36
223,27,3,214,250,36
224,13,3,216,250,34
202,17,1,185,254,69
204,19,1,185,254,69
206,25,1,185,254,69
207,32,1,185,254,69
211,9,1,206,254,48
241,26,1,220,254,34
213,22,2,206,254,48
218,29,2,213,254,41
220,31,2,213,254,41
226,12,2,217,254,37
228,0,2,220,254,34
231,7,2,220,254,34
232,8,2,220,254,34
234,11,2,220,254,34
229,2,4,220,258,38
233,10,4,220,258,38
235,14,4,220,258,38
236,15,4,220,258,38
242,33,4,220,258,38
251,27,3,251,260,9
252,30,3,251,260,9
245,1,1,233,263,30
250,13,1,251,263,12
227,16,0,218,266,48
230,4,0,220,266,46
237,18,0,220,266,46
238,20,0,220,266,46
239,21,0,220,266,46
244,6,0,232,266,34
260,19,3,255,278,23
262,25,3,255,278,23
265,31,3,255,278,23
270,15,1,260,281,21
271,10,1,262,281,19
273,1,1,264,281,17
247,28,0,233,284,51
264,29,0,255,284,29
269,33,0,259,284,25
276,6,0,267,284,17
286,10,1,282,288,6
240,23,2,220,289,69
243,34,2,220,289,69
246,24,2,233,289,56
253,0,2,255,289,34
254,7,2,255,289,34
256,9,2,255,289,34
257,11,2,255,289,34
258,12,2,255,289,34
248,3,4,251,293,42
249,5,4,251,293,42
255,8,4,255,293,38
261,22,4,255,293,38
263,26,4,255,293,38
266,32,4,255,293,38
267,2,4,259,293,34
268,14,4,259,293,34
289,28,1,285,297,12
291,33,1,286,297,11
284,25,0,280,302,22
285,1,0,282,302,20
290,29,0,285,302,17
272,30,3,262,313,51
277,16,3,267,313,46
278,20,3,267,313,46
279,21,3,267,313,46
281,18,3,271,313,42
259,17,2,255,324,69
274,13,2,264,324,60
275,4,2,267,324,57
287,15,2,282,324,42
288,6,2,285,324,39
292,7,2,290,324,34
295,12,2,290,324,34
296,23,2,290,324,34
280,27,4,267,328,61
282,19,4,279,328,49
283,31,4,279,328,49
298,34,4,290,328,38
299,0,4,293,328,35
303,14,4,294,328,34
311,1,3,304,331,27
313,29,3,306,331,25
314,16,3,314,331,17
293,9,1,290,332,42
294,10,1,290,332,42
300,2,1,294,332,38
301,5,1,294,332,38
306,32,1,294,332,38
308,8,1,297,332,35
302,11,0,294,337,43
304,22,0,294,337,43
305,26,0,294,337,43
307,3,0,297,337,40
309,28,0,298,337,39
310,25,0,303,337,34
297,24,2,290,342,52
317,20,2,315,342,27
323,23,2,325,342,17
319,7,3,325,349,24
325,6,3,328,349,21
326,0,3,329,349,20
312,33,4,304,363,59
316,21,4,314,363,49
320,12,4,325,363,38
321,15,4,325,363,38
322,17,4,325,363,38
327,27,4,329,363,34
318,4,1,325,367,42
330,31,1,330,367,37
331,1,1,332,367,35
332,16,1,332,367,35
333,29,1,332,367,35
334,34,1,332,367,35
336,8,1,333,367,34
337,13,1,333,367,34
315,18,0,314,372,58
324,30,0,325,372,47
328,14,0,330,372,42
329,19,0,330,372,42
338,32,0,333,372,39
340,5,0,337,372,35
341,3,2,338,377,39
344,28,2,338,377,39
346,25,2,339,377,38
347,26,2,341,377,36
348,20,2,343,377,34
345,11,4,339,381,42
356,17,4,364,381,17
358,27,4,364,381,17
359,33,4,364,381,17
335,2,3,333,384,51
339,10,3,336,384,48
342,9,3,338,384,46
343,22,3,338,384,46
349,24,3,344,384,40
351,6,3,350,384,34
352,7,3,350,384,34
353,0,1,352,386,34
354,12,1,364,386,22
355,15,1,364,386,22
364,16,1,368,386,18
350,23,0,348,390,42
357,21,0,364,390,26
362,8,0,368,390,22
367,14,0,373,390,17
378,27,0,382,408,26
384,7,0,385,408,23
388,0,0,387,408,21
390,15,0,387,408,21
360,1,2,368,412,44
363,13,2,368,412,44
365,31,2,368,412,44
369,19,2,373,412,39
372,20,2,378,412,34
361,4,4,368,416,48
370,5,4,374,416,42
371,30,4,374,416,42
373,28,4,378,416,38
375,29,4,379,416,37
376,32,4,381,416,35
366,34,3,368,419,51
374,26,3,379,419,40
379,25,3,383,419,36
380,33,3,383,419,36
381,2,3,385,419,34
383,6,3,385,419,34
368,18,1,373,421,48
377,17,1,382,421,39
385,10,1,385,421,36
387,24,1,385,421,36
389,11,1,387,421,34
382,3,2,385,421,36
386,22,2,385,421,36
393,9,0,392,426,34
