task_id,user_id,server_id,generation_time,completion_time,latency
2,2,3,0,20,20
18,22,3,0,20,20
20,24,3,0,20,20
27,14,3,1,20,19
3,3,0,0,34,34
4,4,0,0,34,34
5,5,0,0,34,34
6,6,0,0,34,34
7,7,0,0,34,34
8,8,0,0,34,34
15,19,0,0,34,34
16,20,0,0,34,34
0,0,1,0,35,35
9,9,1,0,35,35
21,25,1,0,35,35
23,30,1,0,35,35
26,34,1,0,35,35
30,17,1,1,35,34
33,29,1,1,35,34
12,12,2,0,35,35
14,18,2,0,35,35
17,21,2,0,35,35
19,23,2,0,35,35
22,27,2,0,35,35
24,31,2,0,35,35
25,32,2,0,35,35
28,15,2,1,35,34
1,1,4,0,38,38
10,10,4,0,38,38
11,11,4,0,38,38
13,13,4,0,38,38
29,16,4,1,38,37
31,26,4,1,38,37
34,33,4,1,38,37
35,2,3,21,47,26
36,14,3,21,47,26
38,24,3,21,47,26
44,8,3,35,69,34
68,33,3,39,69,30
69,14,3,50,69,19
41,5,0,35,72,37
42,6,0,35,72,37
46,20,0,35,72,37
55,25,0,36,72,36
58,30,0,36,72,36
60,32,0,36,72,36
32,28,2,1,73,72
43,7,2,35,73,38
45,19,2,35,73,38
53,21,2,36,73,37
57,29,2,36,73,37
59,31,2,36,73,37
62,1,2,39,73,34
64,11,2,39,73,34
37,22,4,21,73,52
40,4,4,35,73,38
47,0,4,36,73,37
48,9,4,36,73,37
50,15,4,36,73,37
54,23,4,36,73,37
56,27,4,36,73,37
39,3,1,35,75,40
49,12,1,36,75,39
51,17,1,36,75,39
52,18,1,36,75,39
61,34,1,36,75,39
63,10,1,39,75,36
66,16,1,39,75,36
70,24,0,51,108,57
71,2,0,59,108,49
76,6,0,73,108,35
83,7,0,74,108,34
88,21,0,74,108,34
94,31,0,74,108,34
77,20,3,73,109,36
81,0,3,74,109,35
82,1,3,74,109,35
87,19,3,74,109,35
89,22,3,74,109,35
90,23,3,74,109,35
74,33,1,70,110,40
75,5,1,73,110,37
80,32,1,73,110,37
85,11,1,74,110,36
86,15,1,74,110,36
91,27,1,74,110,36
92,28,1,74,110,36
99,16,1,76,110,34
65,13,2,39,111,72
67,26,2,39,111,72
84,9,2,74,111,37
96,3,2,76,111,35
97,10,2,76,111,35
98,12,2,76,111,35
72,8,4,70,111,41
73,14,4,70,111,41
78,25,4,73,111,38
79,30,4,73,111,38
93,29,4,74,111,37
100,17,4,76,111,35
101,18,4,76,111,35
107,24,3,109,128,19
115,5,3,111,128,17
119,27,3,111,128,17
105,7,2,109,132,23
118,16,2,111,132,21
